"","NTopics","Binary","Alpha","Beta","Cutoff","City","MinUsers","MinVenues","m","sd","nmi"
"52",20,"true","0.6","0.01",0.01,"new_york",5,2,2.58333333333333,1.83958092265997,0.517458
"53",40,"true","0.6","0.01",0.01,"new_york",5,2,3.08333333333333,2.2571293202565,0.457727
"54",80,"true","0.6","0.01",0.01,"new_york",5,2,4.46296296296296,2.94315593194396,0.361374
"55",20,"false","20.0","0.01",0.01,"new_york",5,2,3.62857142857143,2.11556854110209,0.196869
"56",40,"false","20.0","0.01",0.01,"new_york",5,2,8.18421052631579,3.43204711046061,0.124178
"57",80,"false","20.0","0.01",0.01,"new_york",5,2,12.7215189873418,4.60804256455029,0.0999553
"58",20,"true","20.0","0.01",0.01,"new_york",5,2,2.6,2.19848432637882,0.543909
"59",40,"true","20.0","0.01",0.01,"new_york",5,2,4.05714285714286,2.62035352347574,0.435589
"60",80,"true","20.0","0.01",0.01,"new_york",5,2,5.90277777777778,3.71600101704286,0.21195
"61",20,"false","50.0","0.01",0.01,"new_york",5,2,3.625,2.45934688418982,0.191749
"62",40,"false","50.0","0.01",0.01,"new_york",5,2,7.69620253164557,3.48753983666154,0.183541
"63",80,"false","50.0","0.01",0.01,"new_york",5,2,12.4394904458599,4.12673829670109,0.138543
"64",20,"true","50.0","0.01",0.01,"new_york",5,2,2.7741935483871,2.04466260328943,0.477953
"65",40,"true","50.0","0.01",0.01,"new_york",5,2,4.10958904109589,2.73638875890803,0.37822
"66",80,"true","50.0","0.01",0.01,"new_york",5,2,6.63576158940397,3.93697590155796,0.304374
"67",20,"false","100.0","0.01",0.01,"new_york",5,2,3.88571428571429,2.16620335490229,0.22764
"68",40,"false","100.0","0.01",0.01,"new_york",5,2,8.16666666666667,3.84578253285899,0.216595
"69",80,"false","100.0","0.01",0.01,"new_york",5,2,12.6729559748428,4.37121895253039,0.116737
"70",20,"true","100.0","0.01",0.01,"new_york",5,2,3.63636363636364,2.27511238483649,0.469882
"71",40,"true","100.0","0.01",0.01,"new_york",5,2,5.90666666666667,3.25565343353362,0.293524
"72",80,"true","100.0","0.01",0.01,"new_york",5,2,8.75641025641026,4.91393252263962,0.166053
"73",20,"false","0.6","1.0",0.01,"new_york",5,2,3.77142857142857,2.52150415293676,0.0715761
"74",40,"false","0.6","1.0",0.01,"new_york",5,2,7.49350649350649,3.67646632624095,0.117649
"75",80,"false","0.6","1.0",0.01,"new_york",5,2,11.8227848101266,3.81167998359613,0.065573
"76",20,"true","0.6","1.0",0.01,"new_york",5,2,2.375,2.3629078131263,0.713097
"77",40,"true","0.6","1.0",0.01,"new_york",5,2,1.91176470588235,1.33411296279755,0.482435
"78",80,"true","0.6","1.0",0.01,"new_york",5,2,2.51351351351351,1.88003578012083,0.466166
"79",20,"false","20.0","1.0",0.01,"new_york",5,2,3.6969696969697,2.21479187065129,0.0810735
"80",40,"false","20.0","1.0",0.01,"new_york",5,2,7.67948717948718,3.55839446410473,0.0828696
"81",80,"false","20.0","1.0",0.01,"new_york",5,2,12.3227848101266,4.21291461108309,0.0690133
"82",20,"true","20.0","1.0",0.01,"new_york",5,2,2.19230769230769,1.26551904827168,0.59309
"83",40,"true","20.0","1.0",0.01,"new_york",5,2,3.01785714285714,1.87317010273126,0.538957
"84",80,"true","20.0","1.0",0.01,"new_york",5,2,3.19230769230769,1.88678034226034,0.464534
"85",20,"false","50.0","1.0",0.01,"new_york",5,2,3.48571428571429,2.57100836902828,0.23802
"86",40,"false","50.0","1.0",0.01,"new_york",5,2,7.98717948717949,3.35552883456152,0.148642
"87",80,"false","50.0","1.0",0.01,"new_york",5,2,12.4240506329114,4.27299966803475,0.0788726
"88",20,"true","50.0","1.0",0.01,"new_york",5,2,2.9,2.02314197432505,0.604456
"89",40,"true","50.0","1.0",0.01,"new_york",5,2,4.44117647058824,2.47604856691196,0.391866
"90",80,"true","50.0","1.0",0.01,"new_york",5,2,5.83108108108108,3.64101449851757,0.202844
"91",20,"false","100.0","1.0",0.01,"new_york",5,2,3.94285714285714,2.96987677643819,0.291346
"92",40,"false","100.0","1.0",0.01,"new_york",5,2,7.87179487179487,3.34725696714925,0.142317
"93",80,"false","100.0","1.0",0.01,"new_york",5,2,12.5886075949367,4.13025152583878,0.0918036
"94",20,"true","100.0","1.0",0.01,"new_york",5,2,3.94285714285714,2.519837262986,0.501991
"95",40,"true","100.0","1.0",0.01,"new_york",5,2,5.92647058823529,3.50401124713057,0.301318
"96",80,"true","100.0","1.0",0.01,"new_york",5,2,8.13291139240506,4.79928926582539,0.16175
"97",20,"false","0.6","0.01",0.005,"san_francisco",5,2,24.175,6.09281838703862,0.106796
"98",40,"false","0.6","0.01",0.005,"san_francisco",5,2,31.8375,5.82539996997001,0.0649499
"99",80,"false","0.6","0.01",0.005,"san_francisco",5,2,39.075,7.50727110852241,0.0682289
"100",20,"true","0.6","0.01",0.005,"san_francisco",5,2,9.47368421052632,6.31915510134694,0.309791
"101",40,"true","0.6","0.01",0.005,"san_francisco",5,2,15.8,8.87665121027411,0.161315
"102",80,"true","0.6","0.01",0.005,"san_francisco",5,2,19.43125,11.2253205890542,0.0931987
"103",20,"false","20.0","0.01",0.005,"san_francisco",5,2,24.5,6.31238099659343,0.143876
"104",40,"false","20.0","0.01",0.005,"san_francisco",5,2,32.7375,5.18211078151546,0.104302
"105",80,"false","20.0","0.01",0.005,"san_francisco",5,2,39.18125,7.13911351807067,0.0628152
"106",20,"true","20.0","0.01",0.005,"san_francisco",5,2,13.4102564102564,6.93092971935431,0.312351
"107",40,"true","20.0","0.01",0.005,"san_francisco",5,2,22.15,9.22311350818205,0.231468
"108",80,"true","20.0","0.01",0.005,"san_francisco",5,2,30.9,10.7931960864707,0.127334
"109",20,"false","50.0","0.01",0.005,"san_francisco",5,2,24.325,6.89253591082783,0.12046
"110",40,"false","50.0","0.01",0.005,"san_francisco",5,2,32.5875,5.42309582751682,0.0797424
"111",80,"false","50.0","0.01",0.005,"san_francisco",5,2,38.825,7.60465762609093,0.0678547
"112",20,"true","50.0","0.01",0.005,"san_francisco",5,2,18.275,7.50038460552319,0.285892
"113",40,"true","50.0","0.01",0.005,"san_francisco",5,2,26.55,10.1031390033751,0.146729
"114",80,"true","50.0","0.01",0.005,"san_francisco",5,2,35.34375,10.5222417171778,0.102691
"115",20,"false","100.0","0.01",0.005,"san_francisco",5,2,23.7,6.00512601545867,0.188858
"116",40,"false","100.0","0.01",0.005,"san_francisco",5,2,32.45,5.37198546611039,0.0585259
"117",80,"false","100.0","0.01",0.005,"san_francisco",5,2,39.4125,7.8069373278035,0.0353007
"118",20,"true","100.0","0.01",0.005,"san_francisco",5,2,8.16216216216216,8.35169149039587,0.0117648
"119",40,"true","100.0","0.01",0.005,"san_francisco",5,2,17.45,11.6270091499126,0.0360237
"120",80,"true","100.0","0.01",0.005,"san_francisco",5,2,27.76875,11.929152428943,0.027254
"121",20,"false","0.6","1.0",0.005,"san_francisco",5,2,23.4,6.74745916091421,0.153531
"122",40,"false","0.6","1.0",0.005,"san_francisco",5,2,31.3125,5.65818271581695,0.0790395
"123",80,"false","0.6","1.0",0.005,"san_francisco",5,2,37.44375,7.37047217367335,0.0497417
"124",20,"true","0.6","1.0",0.005,"san_francisco",5,2,4.81818181818182,2.99393325971645,0.343765
"125",40,"true","0.6","1.0",0.005,"san_francisco",5,2,4.9375,3.7853885753865,0.374136
"126",80,"true","0.6","1.0",0.005,"san_francisco",5,2,5.6875,3.04890690794805,0.375142
"127",20,"false","20.0","1.0",0.005,"san_francisco",5,2,23.775,6.69667923828765,0.101365
"128",40,"false","20.0","1.0",0.005,"san_francisco",5,2,32.125,5.349494238486,0.117526
"129",80,"false","20.0","1.0",0.005,"san_francisco",5,2,38.54375,7.59000242374486,0.059861
"130",20,"true","20.0","1.0",0.005,"san_francisco",5,2,11.3157894736842,7.03314647649871,0.3196
"131",40,"true","20.0","1.0",0.005,"san_francisco",5,2,15.075,9.13163232181188,0.164882
"132",80,"true","20.0","1.0",0.005,"san_francisco",5,2,19.81875,10.4621942183098,0.103812
"133",20,"false","50.0","1.0",0.005,"san_francisco",5,2,24.25,6.3679888545193,0.138301
"134",40,"false","50.0","1.0",0.005,"san_francisco",5,2,32.3,5.92014368624806,0.0595411
"135",80,"false","50.0","1.0",0.005,"san_francisco",5,2,39.9,7.25995304661082,0.0544087
"136",20,"true","50.0","1.0",0.005,"san_francisco",5,2,16.375,8.23901755407829,0.243319
"137",40,"true","50.0","1.0",0.005,"san_francisco",5,2,24.1125,10.5182105495449,0.199003
"138",80,"true","50.0","1.0",0.005,"san_francisco",5,2,33.33125,10.1638908727394,0.0833509
"139",20,"false","100.0","1.0",0.005,"san_francisco",5,2,25.125,6.51305395301404,0.0896174
"140",40,"false","100.0","1.0",0.005,"san_francisco",5,2,31.8625,5.8801182929632,0.0848286
"141",80,"false","100.0","1.0",0.005,"san_francisco",5,2,39.9,6.87370342262003,0.0275509
"142",20,"true","100.0","1.0",0.005,"san_francisco",5,2,6.78378378378378,7.14972856957651,0
"143",40,"true","100.0","1.0",0.005,"san_francisco",5,2,13.65,9.51361449500103,0.0411792
"144",80,"true","100.0","1.0",0.005,"san_francisco",5,2,24.65625,11.0071714044546,0.0146617
"145",20,"false","0.6","0.01",0.01,"san_francisco",5,2,6.71794871794872,3.7623391236718,0.127811
"146",40,"false","0.6","0.01",0.01,"san_francisco",5,2,11.2375,4.22842625661072,0.0558483
"147",80,"false","0.6","0.01",0.01,"san_francisco",5,2,15.24375,3.47451978492698,0.0858544
"148",20,"true","0.6","0.01",0.01,"san_francisco",5,2,2.95454545454545,2.05813768633946,0.645205
"149",40,"true","0.6","0.01",0.01,"san_francisco",5,2,3.85245901639344,2.688469611593,0.260717
"150",80,"true","0.6","0.01",0.01,"san_francisco",5,2,5,3.57304725222976,0.177486
"151",20,"false","20.0","0.01",0.01,"san_francisco",5,2,6.875,3.77024449999514,0.217416
"152",40,"false","20.0","0.01",0.01,"san_francisco",5,2,11.4625,3.90696797199276,0.0697469
"153",80,"false","20.0","0.01",0.01,"san_francisco",5,2,15.48125,3.37577733885241,0.0791427
"154",20,"true","20.0","0.01",0.01,"san_francisco",5,2,3.10344827586207,2.14384213814835,0.519574
"155",40,"true","20.0","0.01",0.01,"san_francisco",5,2,5.23529411764706,3.6492389190519,0.352577
"156",80,"true","20.0","0.01",0.01,"san_francisco",5,2,7.87179487179487,4.72702313569469,0.214833
"157",20,"false","50.0","0.01",0.01,"san_francisco",5,2,6.82051282051282,3.87890241442354,0.127104
"158",40,"false","50.0","0.01",0.01,"san_francisco",5,2,11.475,4.11226938486171,0.113188
"159",80,"false","50.0","0.01",0.01,"san_francisco",5,2,15.49375,3.66008020498434,0.0768719
"160",20,"true","50.0","0.01",0.01,"san_francisco",5,2,4.94117647058824,3.19982174191558,0.477198
"161",40,"true","50.0","0.01",0.01,"san_francisco",5,2,6.28947368421053,4.05895155419454,0.249163
"162",80,"true","50.0","0.01",0.01,"san_francisco",5,2,9.36305732484076,5.324294664063,0.175383
"163",20,"false","100.0","0.01",0.01,"san_francisco",5,2,6.94871794871795,3.70596047603486,0.218693
"164",40,"false","100.0","0.01",0.01,"san_francisco",5,2,11.3375,4.07817205887296,0.0607491
"165",80,"false","100.0","0.01",0.01,"san_francisco",5,2,15.8,3.68201476156771,0.0572161
"166",20,"true","100.0","0.01",0.01,"san_francisco",5,2,3.30769230769231,2.21301511459725,0.0567168
"167",40,"true","100.0","0.01",0.01,"san_francisco",5,2,4.16949152542373,3.85581755887655,0.0610629
"168",80,"true","100.0","0.01",0.01,"san_francisco",5,2,7.5379746835443,5.3389997344971,0.0451609
"169",20,"false","0.6","1.0",0.01,"san_francisco",5,2,7.02564102564103,4.05545233694344,0.189765
"170",40,"false","0.6","1.0",0.01,"san_francisco",5,2,10.8375,3.9376268313911,0.0653106
"171",80,"false","0.6","1.0",0.01,"san_francisco",5,2,14.65,3.74367390935998,0.0606247
"172",20,"true","0.6","1.0",0.01,"san_francisco",5,2,1.83333333333333,1.32916013582513,0.409481
"173",40,"true","0.6","1.0",0.01,"san_francisco",5,2,1.14285714285714,0.377964473009227,0.808174
"174",80,"true","0.6","1.0",0.01,"san_francisco",5,2,1.5,0.534522483824849,0.836217
"175",20,"false","20.0","1.0",0.01,"san_francisco",5,2,7.48717948717949,4.45959518384558,0.149713
"176",40,"false","20.0","1.0",0.01,"san_francisco",5,2,11.675,3.9161302263034,0.102958
"177",80,"false","20.0","1.0",0.01,"san_francisco",5,2,15.025,3.6150454297449,0.0633373
"178",20,"true","20.0","1.0",0.01,"san_francisco",5,2,3.26086956521739,2.57994699213248,0.461466
"179",40,"true","20.0","1.0",0.01,"san_francisco",5,2,4.20754716981132,3.2127060877687,0.348877
"180",80,"true","20.0","1.0",0.01,"san_francisco",5,2,5.32110091743119,3.76356985268211,0.225567
"181",20,"false","50.0","1.0",0.01,"san_francisco",5,2,7.35897435897436,4.27654053182919,0.0999386
"182",40,"false","50.0","1.0",0.01,"san_francisco",5,2,11.0375,4.24098074995855,0.0597851
"183",80,"false","50.0","1.0",0.01,"san_francisco",5,2,15.4875,3.51275752206227,0.0716913
"184",20,"true","50.0","1.0",0.01,"san_francisco",5,2,4.54838709677419,3.07504698801411,0.41483
"185",40,"true","50.0","1.0",0.01,"san_francisco",5,2,5.625,4.09203107391173,0.230467
"186",80,"true","50.0","1.0",0.01,"san_francisco",5,2,7.5379746835443,5.29948450317151,0.125702
"187",20,"false","100.0","1.0",0.01,"san_francisco",5,2,7.325,4.4340610545974,0.155804
"188",40,"false","100.0","1.0",0.01,"san_francisco",5,2,11.5,4.01894248953344,0.092674
"189",80,"false","100.0","1.0",0.01,"san_francisco",5,2,15.7,3.33986780893078,0.0428784
"190",20,"true","100.0","1.0",0.01,"san_francisco",5,2,3.1,2.60128173535022,0.0729064
"191",40,"true","100.0","1.0",0.01,"san_francisco",5,2,3.88636363636364,3.61016593763383,0.0924931
"192",80,"true","100.0","1.0",0.01,"san_francisco",5,2,6.11038961038961,4.88770859115478,0.0386069
"193",20,"false","0.6","0.01",0.005,"new_york",5,5,21.375,8.14196945871616,0.126178
"194",40,"false","0.6","0.01",0.005,"new_york",5,5,32.3375,9.88918825302651,0.0623489
"195",80,"false","0.6","0.01",0.005,"new_york",5,5,39.2875,7.70639487779978,0.0648005
"196",20,"true","0.6","0.01",0.005,"new_york",5,5,13.45,5.69277544855691,0.521231
"197",40,"true","0.6","0.01",0.005,"new_york",5,5,20.2625,7.49302418202458,0.252136
"198",80,"true","0.6","0.01",0.005,"new_york",5,5,27.05625,8.66297469136004,0.156087
"199",20,"false","20.0","0.01",0.005,"new_york",5,5,20.925,8.05235273788876,0.167413
"200",40,"false","20.0","0.01",0.005,"new_york",5,5,32.6875,9.05761271534977,0.0753526
"201",80,"false","20.0","0.01",0.005,"new_york",5,5,40.8,8.45543255088949,0.0664744
"202",20,"true","20.0","0.01",0.005,"new_york",5,5,13.875,5.53398590529466,0.503524
"203",40,"true","20.0","0.01",0.005,"new_york",5,5,24.825,7.92652173626257,0.299695
"204",80,"true","20.0","0.01",0.005,"new_york",5,5,38.13125,7.944874440431,0.183522
"205",20,"false","50.0","0.01",0.005,"new_york",5,5,21.35,8.78387216758135,0.214609
"206",40,"false","50.0","0.01",0.005,"new_york",5,5,32.3,9.19741295491787,0.120018
"207",80,"false","50.0","0.01",0.005,"new_york",5,5,39.98125,8.32550969221826,0.0811365
"208",20,"true","50.0","0.01",0.005,"new_york",5,5,16.975,6.68134601823499,0.413367
"209",40,"true","50.0","0.01",0.005,"new_york",5,5,27.4375,6.44321593969732,0.282314
"210",80,"true","50.0","0.01",0.005,"new_york",5,5,40.3125,8.09548946546993,0.172991
"211",20,"false","100.0","0.01",0.005,"new_york",5,5,20.8,9.12365199035045,0.151653
"212",40,"false","100.0","0.01",0.005,"new_york",5,5,32.2,9.93192015547263,0.11393
"213",80,"false","100.0","0.01",0.005,"new_york",5,5,40.0375,8.27961617619786,0.0827801
"214",20,"true","100.0","0.01",0.005,"new_york",5,5,21.05,6.31217789226427,0.348474
"215",40,"true","100.0","0.01",0.005,"new_york",5,5,34,6.89523776221447,0.239568
"216",80,"true","100.0","0.01",0.005,"new_york",5,5,45.54375,8.0664277278922,0.149632
"217",20,"false","0.6","1.0",0.005,"new_york",5,5,20.975,7.92428108847931,0.178568
"218",40,"false","0.6","1.0",0.005,"new_york",5,5,31.65,8.87051723121978,0.0677171
"219",80,"false","0.6","1.0",0.005,"new_york",5,5,38.5125,7.78483245498587,0.0581017
"220",20,"true","0.6","1.0",0.005,"new_york",5,5,9.27777777777778,5.12479190440861,0.365672
"221",40,"true","0.6","1.0",0.005,"new_york",5,5,8.82258064516129,6.31294323176505,0.193448
"222",80,"true","0.6","1.0",0.005,"new_york",5,5,9.60576923076923,8.13051099939463,0.19241
"223",20,"false","20.0","1.0",0.005,"new_york",5,5,21.6,7.43450031083427,0.162207
"224",40,"false","20.0","1.0",0.005,"new_york",5,5,32.2375,9.43766189399241,0.0443526
"225",80,"false","20.0","1.0",0.005,"new_york",5,5,39.18125,8.39801704282459,0.0611633
"226",20,"true","20.0","1.0",0.005,"new_york",5,5,13.575,4.99172391988056,0.414427
"227",40,"true","20.0","1.0",0.005,"new_york",5,5,21.5375,5.86546155391938,0.312888
"228",80,"true","20.0","1.0",0.005,"new_york",5,5,28.94375,7.80843510602678,0.156518
"229",20,"false","50.0","1.0",0.005,"new_york",5,5,21.525,8.32046442244231,0.139185
"230",40,"false","50.0","1.0",0.005,"new_york",5,5,32.425,9.25281346197065,0.101616
"231",80,"false","50.0","1.0",0.005,"new_york",5,5,40.40625,8.57324848716293,0.0856827
"232",20,"true","50.0","1.0",0.005,"new_york",5,5,17.65,6.90057597001502,0.439694
"233",40,"true","50.0","1.0",0.005,"new_york",5,5,27.425,5.5501739053607,0.229936
"234",80,"true","50.0","1.0",0.005,"new_york",5,5,40.09375,7.8322000049947,0.153042
"235",20,"false","100.0","1.0",0.005,"new_york",5,5,21.375,9.36903656486867,0.179673
"236",40,"false","100.0","1.0",0.005,"new_york",5,5,31.6625,9.50675143173577,0.0962301
"237",80,"false","100.0","1.0",0.005,"new_york",5,5,39.5125,8.28500767659619,0.105443
"238",20,"true","100.0","1.0",0.005,"new_york",5,5,21.95,7.26759580039704,0.30466
"239",40,"true","100.0","1.0",0.005,"new_york",5,5,34.025,7.20227636307623,0.241929
"240",80,"true","100.0","1.0",0.005,"new_york",5,5,45.15625,7.46610527567227,0.0709031
"241",20,"false","0.6","0.01",0.01,"new_york",5,5,5.13888888888889,2.7995180991202,0.175865
"242",40,"false","0.6","0.01",0.01,"new_york",5,5,10.8076923076923,4.38728295739536,0.092686
"243",80,"false","0.6","0.01",0.01,"new_york",5,5,15.3396226415094,5.34958911077922,0.0651673
"244",20,"true","0.6","0.01",0.01,"new_york",5,5,2.93548387096774,2.47568823927095,0.635193
"245",40,"true","0.6","0.01",0.01,"new_york",5,5,4.90540540540541,2.75566126573591,0.304861
"246",80,"true","0.6","0.01",0.01,"new_york",5,5,6.36912751677852,3.81913566224121,0.268295
"247",20,"false","20.0","0.01",0.01,"new_york",5,5,5.40540540540541,3.16631102791964,0.254431
"248",40,"false","20.0","0.01",0.01,"new_york",5,5,9.925,4.82287534384608,0.115619
"249",80,"false","20.0","0.01",0.01,"new_york",5,5,15.9622641509434,5.34610563626332,0.0945455
"250",20,"true","20.0","0.01",0.01,"new_york",5,5,3.48387096774194,1.69058111787901,0.479971
"251",40,"true","20.0","0.01",0.01,"new_york",5,5,5.83544303797468,3.63540418430361,0.342536
"252",80,"true","20.0","0.01",0.01,"new_york",5,5,10.21875,4.38504014166634,0.233748
"253",20,"false","50.0","0.01",0.01,"new_york",5,5,5.82352941176471,2.67955885373393,0.164852
"254",40,"false","50.0","0.01",0.01,"new_york",5,5,10.493670886076,4.87766605001035,0.175368
"255",80,"false","50.0","0.01",0.01,"new_york",5,5,16.0062893081761,5.17601192374577,0.0824472
"256",20,"true","50.0","0.01",0.01,"new_york",5,5,3.94444444444444,2.92715800192849,0.477681
"257",40,"true","50.0","0.01",0.01,"new_york",5,5,6.46153846153846,3.68814283920751,0.37297
"258",80,"true","50.0","0.01",0.01,"new_york",5,5,11.06875,4.1407954678924,0.223432
"259",20,"false","100.0","0.01",0.01,"new_york",5,5,5.30555555555556,3.14251441132683,0.192553
"260",40,"false","100.0","0.01",0.01,"new_york",5,5,10.5512820512821,5.23635502228544,0.131942
"261",80,"false","100.0","0.01",0.01,"new_york",5,5,15.6,5.34024709107272,0.0974632
"262",20,"true","100.0","0.01",0.01,"new_york",5,5,5.05,3.05463078468892,0.402744
"263",40,"true","100.0","0.01",0.01,"new_york",5,5,9.7,3.88570896712752,0.282068
"264",80,"true","100.0","0.01",0.01,"new_york",5,5,15.1,4.19223601044784,0.182006
"265",20,"false","0.6","1.0",0.01,"new_york",5,5,5.80555555555556,3.19660037668989,0.165054
"266",40,"false","0.6","1.0",0.01,"new_york",5,5,10.5641025641026,4.72789386016441,0.11275
"267",80,"false","0.6","1.0",0.01,"new_york",5,5,15.5443037974684,4.42574249657306,0.0487037
"268",20,"true","0.6","1.0",0.01,"new_york",5,5,2.58333333333333,1.61290088826385,0.501962
"269",40,"true","0.6","1.0",0.01,"new_york",5,5,3.13333333333333,2.28538585489346,0.286623
"270",80,"true","0.6","1.0",0.01,"new_york",5,5,3.76086956521739,2.61775801112916,0.426939
"271",20,"false","20.0","1.0",0.01,"new_york",5,5,5.61111111111111,2.75968712282262,0.190315
"272",40,"false","20.0","1.0",0.01,"new_york",5,5,10.4935064935065,4.28161115955989,0.0687956
"273",80,"false","20.0","1.0",0.01,"new_york",5,5,15.6898734177215,4.91313318472858,0.0771405
"274",20,"true","20.0","1.0",0.01,"new_york",5,5,3.36363636363636,1.81690295933392,0.477367
"275",40,"true","20.0","1.0",0.01,"new_york",5,5,4.59210526315789,2.45045645586802,0.438982
"276",80,"true","20.0","1.0",0.01,"new_york",5,5,6.43949044585987,3.54519823252818,0.204989
"277",20,"false","50.0","1.0",0.01,"new_york",5,5,5.88571428571429,2.88781851893767,0.0918682
"278",40,"false","50.0","1.0",0.01,"new_york",5,5,10.6455696202532,4.81460911075049,0.149956
"279",80,"false","50.0","1.0",0.01,"new_york",5,5,15.7987421383648,5.15921183536792,0.0656473
"280",20,"true","50.0","1.0",0.01,"new_york",5,5,4.26315789473684,2.3787824562989,0.504506
"281",40,"true","50.0","1.0",0.01,"new_york",5,5,6.475,3.51839649898226,0.286018
"282",80,"true","50.0","1.0",0.01,"new_york",5,5,10.81875,3.81303932158121,0.205836
"283",20,"false","100.0","1.0",0.01,"new_york",5,5,5.41666666666667,3.18366365775568,0.190153
"284",40,"false","100.0","1.0",0.01,"new_york",5,5,10.1666666666667,4.73565274554701,0.145469
