"","NTopics","Binary","Alpha","Beta","Cutoff","City","MinUsers","MinVenues","m","sd","nmi"
"34",20,"true","20.0","1.0",0.005,"new_york",5,2,8.17948717948718,5.24590965907221,0.474301
"35",40,"true","20.0","1.0",0.005,"new_york",5,2,10.4605263157895,5.75138427273222,0.302852
"36",80,"true","20.0","1.0",0.005,"new_york",5,2,10.4228187919463,7.54999660645502,0.206213
"37",20,"false","50.0","1.0",0.005,"new_york",5,2,15.65,5.40441415027497,0.13271
"38",40,"false","50.0","1.0",0.005,"new_york",5,2,25.6375,7.90968601850872,0.0736762
"39",80,"false","50.0","1.0",0.005,"new_york",5,2,32.31875,6.37148904429015,0.0389958
"40",20,"true","50.0","1.0",0.005,"new_york",5,2,11.925,4.81657128820481,0.406692
"41",40,"true","50.0","1.0",0.005,"new_york",5,2,17.5,6.75427665738952,0.253981
"42",80,"true","50.0","1.0",0.005,"new_york",5,2,23.93125,9.04991182763955,0.136779
"43",20,"false","100.0","1.0",0.005,"new_york",5,2,15.95,6.28775774309868,0.119786
"44",40,"false","100.0","1.0",0.005,"new_york",5,2,26.4625,7.63062409312849,0.1094
"45",80,"false","100.0","1.0",0.005,"new_york",5,2,33.55625,6.42298043535522,0.0796454
"46",20,"true","100.0","1.0",0.005,"new_york",5,2,14.3333333333333,7.550996216371,0.268019
"47",40,"true","100.0","1.0",0.005,"new_york",5,2,20.9375,9.56701049823913,0.179032
"48",80,"true","100.0","1.0",0.005,"new_york",5,2,31.06875,10.5729700907966,0.0954038
"49",20,"false","0.6","0.01",0.01,"new_york",5,2,3.875,2.07519917427297,0.164198
"50",40,"false","0.6","0.01",0.01,"new_york",5,2,8.01315789473684,3.48135384030459,0.131129
"51",80,"false","0.6","0.01",0.01,"new_york",5,2,12.15625,4.47149866537668,0.10073
"52",20,"true","0.6","0.01",0.01,"new_york",5,2,2.34782608695652,2.08039977915465,0.578367
"53",40,"true","0.6","0.01",0.01,"new_york",5,2,2.98214285714286,2.29220871196773,0.431856
"54",80,"true","0.6","0.01",0.01,"new_york",5,2,4.07964601769912,2.6529686637276,0.342652
"55",20,"false","20.0","0.01",0.01,"new_york",5,2,3.70588235294118,2.64608815635351,0.229771
"56",40,"false","20.0","0.01",0.01,"new_york",5,2,7.65384615384615,4.07024975485941,0.112421
"57",80,"false","20.0","0.01",0.01,"new_york",5,2,12.6352201257862,4.46565144530838,0.0920058
"58",20,"true","20.0","0.01",0.01,"new_york",5,2,2.88,2.1855586623714,0.600386
"59",40,"true","20.0","0.01",0.01,"new_york",5,2,4.13432835820895,2.66796666639063,0.45682
"60",80,"true","20.0","0.01",0.01,"new_york",5,2,5.56944444444444,3.62904518020497,0.260006
"61",20,"false","50.0","0.01",0.01,"new_york",5,2,3.81818181818182,2.28383648515149,0.228616
"62",40,"false","50.0","0.01",0.01,"new_york",5,2,7.60759493670886,3.30662784892042,0.171534
"63",80,"false","50.0","0.01",0.01,"new_york",5,2,12.4230769230769,4.03219057015472,0.0928976
"64",20,"true","50.0","0.01",0.01,"new_york",5,2,2.85714285714286,1.86019285567853,0.580043
"65",40,"true","50.0","0.01",0.01,"new_york",5,2,4.19178082191781,2.45321520462079,0.409564
"66",80,"true","50.0","0.01",0.01,"new_york",5,2,6.15032679738562,3.71832454104007,0.238698
"67",20,"false","100.0","0.01",0.01,"new_york",5,2,3.77142857142857,2.56773778079546,0.199448
"68",40,"false","100.0","0.01",0.01,"new_york",5,2,7.425,3.57124592661363,0.191261
"69",80,"false","100.0","0.01",0.01,"new_york",5,2,12.48125,4.46787537621166,0.096504
"70",20,"true","100.0","0.01",0.01,"new_york",5,2,4.02857142857143,2.72769795513612,0.420846
"71",40,"true","100.0","0.01",0.01,"new_york",5,2,5.72727272727273,3.64776919441099,0.355527
"72",80,"true","100.0","0.01",0.01,"new_york",5,2,8.43589743589744,4.44345039889918,0.218919
"73",20,"false","0.6","1.0",0.01,"new_york",5,2,3.61111111111111,1.85592145427667,0.109553
"74",40,"false","0.6","1.0",0.01,"new_york",5,2,7.55128205128205,3.25794707050607,0.117079
"75",80,"false","0.6","1.0",0.01,"new_york",5,2,12.0886075949367,3.74570624132638,0.0629182
"76",20,"true","0.6","1.0",0.01,"new_york",5,2,2.46666666666667,2.35634907269296,0.708548
"77",40,"true","0.6","1.0",0.01,"new_york",5,2,2.16666666666667,1.6061476099436,0.622452
"78",80,"true","0.6","1.0",0.01,"new_york",5,2,2.18518518518519,1.75492794147568,0.53813
"79",20,"false","20.0","1.0",0.01,"new_york",5,2,3.74285714285714,2.44158647969207,0.35613
"80",40,"false","20.0","1.0",0.01,"new_york",5,2,7.38461538461539,3.58289866409348,0.111655
"81",80,"false","20.0","1.0",0.01,"new_york",5,2,12.1708860759494,3.94418549384643,0.0942832
"82",20,"true","20.0","1.0",0.01,"new_york",5,2,2.39130434782609,1.72519117345883,0.652437
"83",40,"true","20.0","1.0",0.01,"new_york",5,2,2.67924528301887,1.59051980987422,0.512978
"84",80,"true","20.0","1.0",0.01,"new_york",5,2,3.40740740740741,2.05412863386022,0.46516
"85",20,"false","50.0","1.0",0.01,"new_york",5,2,3.77777777777778,2.39178488176402,0.128604
"86",40,"false","50.0","1.0",0.01,"new_york",5,2,7.65822784810127,3.3469698348842,0.137363
"87",80,"false","50.0","1.0",0.01,"new_york",5,2,12.4240506329114,4.22201434672086,0.0544443
"88",20,"true","50.0","1.0",0.01,"new_york",5,2,2.87878787878788,2.35528097789807,0.45127
"89",40,"true","50.0","1.0",0.01,"new_york",5,2,4.0958904109589,2.43905937904146,0.435333
"90",80,"true","50.0","1.0",0.01,"new_york",5,2,6.23239436619718,3.47159801934373,0.255021
"91",20,"false","100.0","1.0",0.01,"new_york",5,2,3.96969696969697,2.84478523447782,0.271743
"92",40,"false","100.0","1.0",0.01,"new_york",5,2,8.03846153846154,3.92607767550337,0.173741
"93",80,"false","100.0","1.0",0.01,"new_york",5,2,12.35625,4.27269651796043,0.106198
"94",20,"true","100.0","1.0",0.01,"new_york",5,2,3.71428571428571,2.53877493119428,0.347003
"95",40,"true","100.0","1.0",0.01,"new_york",5,2,5.77464788732394,3.68082748110721,0.302159
"96",80,"true","100.0","1.0",0.01,"new_york",5,2,8.94968553459119,5.08758571244734,0.120076
"97",20,"false","0.6","0.01",0.005,"san_francisco",5,2,24.975,6.5299605370465,0.078109
"98",40,"false","0.6","0.01",0.005,"san_francisco",5,2,31.4125,6.22102142697939,0.0662137
"99",80,"false","0.6","0.01",0.005,"san_francisco",5,2,38.6,7.3272129977547,0.0436617
"100",20,"true","0.6","0.01",0.005,"san_francisco",5,2,9.97142857142857,5.83340136014756,0.311745
"101",40,"true","0.6","0.01",0.005,"san_francisco",5,2,14.375,9.05031645016357,0.170225
"102",80,"true","0.6","0.01",0.005,"san_francisco",5,2,20.377358490566,10.6531502711538,0.067831
"103",20,"false","20.0","0.01",0.005,"san_francisco",5,2,24.55,7.35527021937332,0.143484
"104",40,"false","20.0","0.01",0.005,"san_francisco",5,2,32.7625,5.08470964283102,0.056617
"105",80,"false","20.0","0.01",0.005,"san_francisco",5,2,39.93125,7.03550910487506,0.0528889
"106",20,"true","20.0","0.01",0.005,"san_francisco",5,2,13.3846153846154,6.91152883009474,0.330444
"107",40,"true","20.0","0.01",0.005,"san_francisco",5,2,23.05,9.75769738349413,0.182971
"108",80,"true","20.0","0.01",0.005,"san_francisco",5,2,31.2125,10.7002542143433,0.105931
"109",20,"false","50.0","0.01",0.005,"san_francisco",5,2,24.1,5.97773647238931,0.0943312
"110",40,"false","50.0","0.01",0.005,"san_francisco",5,2,32.3,6.03869379790118,0.0672005
"111",80,"false","50.0","0.01",0.005,"san_francisco",5,2,39.3375,6.75248614825606,0.0448302
"112",20,"true","50.0","0.01",0.005,"san_francisco",5,2,15.475,7.70942646441721,0.384046
"113",40,"true","50.0","0.01",0.005,"san_francisco",5,2,25.4875,9.4694629123357,0.158488
"114",80,"true","50.0","0.01",0.005,"san_francisco",5,2,34.3125,10.8426060943963,0.147191
"115",20,"false","100.0","0.01",0.005,"san_francisco",5,2,23.65,5.03602407277194,0.132078
"116",40,"false","100.0","0.01",0.005,"san_francisco",5,2,32,6.57382612132522,0.0926506
"117",80,"false","100.0","0.01",0.005,"san_francisco",5,2,39.6125,7.62236654183681,0.0567661
"118",20,"true","100.0","0.01",0.005,"san_francisco",5,2,7.19444444444444,6.91094140556199,0.0274733
"119",40,"true","100.0","0.01",0.005,"san_francisco",5,2,16.025,10.6509344690168,0.040283
"120",80,"true","100.0","0.01",0.005,"san_francisco",5,2,29.25,11.5453712579664,0.0209428
"121",20,"false","0.6","1.0",0.005,"san_francisco",5,2,23.35,6.31461471305724,0.087617
"122",40,"false","0.6","1.0",0.005,"san_francisco",5,2,30.725,6.11901994303754,0.0598574
"123",80,"false","0.6","1.0",0.005,"san_francisco",5,2,37.1625,7.080744995093,0.0336258
"124",20,"true","0.6","1.0",0.005,"san_francisco",5,2,4.06666666666667,2.57645012334709,0.375959
"125",40,"true","0.6","1.0",0.005,"san_francisco",5,2,5.30769230769231,4.11064908468674,0.654531
"126",80,"true","0.6","1.0",0.005,"san_francisco",5,2,6.4,3.1350552512789,0.418374
"127",20,"false","20.0","1.0",0.005,"san_francisco",5,2,24.1,7.01573323470276,0.0597386
"128",40,"false","20.0","1.0",0.005,"san_francisco",5,2,32.1625,6.22864706848907,0.0832032
"129",80,"false","20.0","1.0",0.005,"san_francisco",5,2,38.7375,7.86960357180452,0.0418926
"130",20,"true","20.0","1.0",0.005,"san_francisco",5,2,10.7948717948718,5.72243731279954,0.36434
"131",40,"true","20.0","1.0",0.005,"san_francisco",5,2,14.875,9.11442728920071,0.197511
"132",80,"true","20.0","1.0",0.005,"san_francisco",5,2,19.1392405063291,10.5180877596706,0.081362
"133",20,"false","50.0","1.0",0.005,"san_francisco",5,2,25.125,6.947375449839,0.155697
"134",40,"false","50.0","1.0",0.005,"san_francisco",5,2,32.2,5.62183807051922,0.0713447
"135",80,"false","50.0","1.0",0.005,"san_francisco",5,2,40.0375,7.22407531459518,0.0598442
"136",20,"true","50.0","1.0",0.005,"san_francisco",5,2,18,9.12590002586327,0.273882
"137",40,"true","50.0","1.0",0.005,"san_francisco",5,2,25.5,10.1232906042565,0.18196
"138",80,"true","50.0","1.0",0.005,"san_francisco",5,2,34.15625,11.2286397497173,0.0627306
"139",20,"false","100.0","1.0",0.005,"san_francisco",5,2,25.375,6.52681844196382,0.165381
"140",40,"false","100.0","1.0",0.005,"san_francisco",5,2,32.55,5.89765025082131,0.123566
"141",80,"false","100.0","1.0",0.005,"san_francisco",5,2,39.575,7.73015820743338,0.0510141
"142",20,"true","100.0","1.0",0.005,"san_francisco",5,2,6.59459459459459,7.59553764997529,0
"143",40,"true","100.0","1.0",0.005,"san_francisco",5,2,13.7125,9.65767714557187,0.0251308
"144",80,"true","100.0","1.0",0.005,"san_francisco",5,2,25.74375,11.1243666345041,0.0251626
"145",20,"false","0.6","0.01",0.01,"san_francisco",5,2,7.15384615384615,3.93057155036651,0.134132
"146",40,"false","0.6","0.01",0.01,"san_francisco",5,2,11.2625,4.02128435305205,0.0683527
"147",80,"false","0.6","0.01",0.01,"san_francisco",5,2,15.4125,3.79570677701886,0.0507707
"148",20,"true","0.6","0.01",0.01,"san_francisco",5,2,2.80952380952381,2.13586159708553,0.487026
"149",40,"true","0.6","0.01",0.01,"san_francisco",5,2,3.86538461538462,3.05523559730715,0.317094
"150",80,"true","0.6","0.01",0.01,"san_francisco",5,2,5.32758620689655,3.56498883971414,0.221018
"151",20,"false","20.0","0.01",0.01,"san_francisco",5,2,6.85,3.70412105910604,0.237914
"152",40,"false","20.0","0.01",0.01,"san_francisco",5,2,11.5875,4.32447772510585,0.0694045
"153",80,"false","20.0","0.01",0.01,"san_francisco",5,2,15.48125,3.6788907868247,0.0395842
"154",20,"true","20.0","0.01",0.01,"san_francisco",5,2,3.24137931034483,2.4444568840804,0.530872
"155",40,"true","20.0","0.01",0.01,"san_francisco",5,2,5.08219178082192,3.46311286055357,0.29087
"156",80,"true","20.0","0.01",0.01,"san_francisco",5,2,7.90728476821192,4.63946978777745,0.166331
"157",20,"false","50.0","0.01",0.01,"san_francisco",5,2,6.925,3.82560536520123,0.229712
"158",40,"false","50.0","0.01",0.01,"san_francisco",5,2,11.3375,4.002985436529,0.0421975
"159",80,"false","50.0","0.01",0.01,"san_francisco",5,2,15.56875,3.65599683986211,0.0519165
"160",20,"true","50.0","0.01",0.01,"san_francisco",5,2,3.84375,2.45092971168349,0.459668
"161",40,"true","50.0","0.01",0.01,"san_francisco",5,2,6.25641025641026,4.14489483342499,0.223684
"162",80,"true","50.0","0.01",0.01,"san_francisco",5,2,8.81528662420382,4.96115895275483,0.196491
"163",20,"false","100.0","0.01",0.01,"san_francisco",5,2,6.7,3.77712412645741,0.235385
"164",40,"false","100.0","0.01",0.01,"san_francisco",5,2,11.35,3.86840496355091,0.0464276
"165",80,"false","100.0","0.01",0.01,"san_francisco",5,2,15.4875,3.4749553184766,0.0605991
"166",20,"true","100.0","0.01",0.01,"san_francisco",5,2,2.54545454545455,1.80906806746658,0.115774
"167",40,"true","100.0","0.01",0.01,"san_francisco",5,2,4.41666666666667,3.74639306438977,0.0650632
"168",80,"true","100.0","0.01",0.01,"san_francisco",5,2,7.80503144654088,5.46389528994756,0.0266912
"169",20,"false","0.6","1.0",0.01,"san_francisco",5,2,6.76923076923077,3.72376110419742,0.121854
"170",40,"false","0.6","1.0",0.01,"san_francisco",5,2,10.725,3.8483104956443,0.0635936
"171",80,"false","0.6","1.0",0.01,"san_francisco",5,2,14.9375,3.67155905739642,0.0396024
"172",20,"true","0.6","1.0",0.01,"san_francisco",5,2,1.16666666666667,0.408248290463863,0.527927
"173",40,"true","0.6","1.0",0.01,"san_francisco",5,2,1.25,0.5,0.637009
"174",80,"true","0.6","1.0",0.01,"san_francisco",5,2,1.42857142857143,0.534522483824849,0.7
"175",20,"false","20.0","1.0",0.01,"san_francisco",5,2,6.85,4.24596339223563,0.117501
"176",40,"false","20.0","1.0",0.01,"san_francisco",5,2,11.625,4.07640633494687,0.0540906
"177",80,"false","20.0","1.0",0.01,"san_francisco",5,2,15.24375,3.62858475972252,0.0467643
"178",20,"true","20.0","1.0",0.01,"san_francisco",5,2,2.66666666666667,2.07549808665108,0.568712
"179",40,"true","20.0","1.0",0.01,"san_francisco",5,2,3.81481481481481,3.16867970882746,0.37848
"180",80,"true","20.0","1.0",0.01,"san_francisco",5,2,4.59663865546218,3.50621561339939,0.210277
"181",20,"false","50.0","1.0",0.01,"san_francisco",5,2,7.38461538461539,4.24645601224923,0.118434
"182",40,"false","50.0","1.0",0.01,"san_francisco",5,2,11.4125,4.02112695961175,0.080017
"183",80,"false","50.0","1.0",0.01,"san_francisco",5,2,15.5875,3.73389624013248,0.0720279
"184",20,"true","50.0","1.0",0.01,"san_francisco",5,2,4.74193548387097,3.22456965537505,0.423652
"185",40,"true","50.0","1.0",0.01,"san_francisco",5,2,6.19444444444444,3.94554085579625,0.280112
"186",80,"true","50.0","1.0",0.01,"san_francisco",5,2,8.25,5.18512139404351,0.133041
"187",20,"false","100.0","1.0",0.01,"san_francisco",5,2,7.025,3.78585423751263,0.120342
"188",40,"false","100.0","1.0",0.01,"san_francisco",5,2,11.9,4.327129606669,0.0946448
"189",80,"false","100.0","1.0",0.01,"san_francisco",5,2,15.325,3.82074772885455,0.0618787
"190",20,"true","100.0","1.0",0.01,"san_francisco",5,2,2.9,1.91195071996,0.0260449
"191",40,"true","100.0","1.0",0.01,"san_francisco",5,2,3.86046511627907,3.94353838787088,0.0970504
"192",80,"true","100.0","1.0",0.01,"san_francisco",5,2,6.27096774193548,4.98609713521606,0.0342537
"193",20,"false","0.6","0.01",0.005,"new_york",5,5,20.975,8.80410015204163,0.0552279
"194",40,"false","0.6","0.01",0.005,"new_york",5,5,32.7875,9.40467665781098,0.0834181
"195",80,"false","0.6","0.01",0.005,"new_york",5,5,39.475,8.47486108678199,0.0982766
"196",20,"true","0.6","0.01",0.005,"new_york",5,5,12.925,6.91852770761422,0.473485
"197",40,"true","0.6","0.01",0.005,"new_york",5,5,19.15,7.3348483283569,0.304104
"198",80,"true","0.6","0.01",0.005,"new_york",5,5,27.04375,9.09236107258251,0.218813
"199",20,"false","20.0","0.01",0.005,"new_york",5,5,21.625,8.78135408050373,0.234708
"200",40,"false","20.0","0.01",0.005,"new_york",5,5,32.4875,9.50548642373965,0.0707627
"201",80,"false","20.0","0.01",0.005,"new_york",5,5,39.95,8.78091125770687,0.0868487
"202",20,"true","20.0","0.01",0.005,"new_york",5,5,14.475,6.36894508835345,0.547882
"203",40,"true","20.0","0.01",0.005,"new_york",5,5,24.9125,6.60493438482534,0.287377
"204",80,"true","20.0","0.01",0.005,"new_york",5,5,37.48125,7.86519430443653,0.206653
"205",20,"false","50.0","0.01",0.005,"new_york",5,5,21.15,8.68700768758164,0.180393
"206",40,"false","50.0","0.01",0.005,"new_york",5,5,32.325,9.50652673866283,0.112226
"207",80,"false","50.0","0.01",0.005,"new_york",5,5,40.04375,8.58208377666436,0.113953
"208",20,"true","50.0","0.01",0.005,"new_york",5,5,16.575,6.10543053774933,0.462797
"209",40,"true","50.0","0.01",0.005,"new_york",5,5,27.3,6.31133198242693,0.284902
"210",80,"true","50.0","0.01",0.005,"new_york",5,5,40.70625,7.68040623516145,0.179401
"211",20,"false","100.0","0.01",0.005,"new_york",5,5,20.225,7.08008221015576,0.136414
"212",40,"false","100.0","0.01",0.005,"new_york",5,5,33.375,10.2034680130665,0.0757913
"213",80,"false","100.0","0.01",0.005,"new_york",5,5,39.94375,8.19897744429606,0.079217
"214",20,"true","100.0","0.01",0.005,"new_york",5,5,21.3,6.52097208421236,0.355124
"215",40,"true","100.0","0.01",0.005,"new_york",5,5,33.425,6.96060342211794,0.265115
"216",80,"true","100.0","0.01",0.005,"new_york",5,5,44.5625,8.08499464222333,0.14443
"217",20,"false","0.6","1.0",0.005,"new_york",5,5,21.575,8.22094729085246,0.21861
"218",40,"false","0.6","1.0",0.005,"new_york",5,5,31.5125,8.54473522117567,0.110607
"219",80,"false","0.6","1.0",0.005,"new_york",5,5,38.33125,7.46541027867396,0.0543959
"220",20,"true","0.6","1.0",0.005,"new_york",5,5,9.05263157894737,5.71365064546611,0.363739
"221",40,"true","0.6","1.0",0.005,"new_york",5,5,8.11111111111111,6.25818460513681,0.265353
"222",80,"true","0.6","1.0",0.005,"new_york",5,5,7.69565217391304,6.63835634295579,0.248531
"223",20,"false","20.0","1.0",0.005,"new_york",5,5,20.95,8.6021762303173,0.16985
"224",40,"false","20.0","1.0",0.005,"new_york",5,5,33.0125,9.53805668448535,0.102598
"225",80,"false","20.0","1.0",0.005,"new_york",5,5,39.8875,7.51852011063933,0.0819678
"226",20,"true","20.0","1.0",0.005,"new_york",5,5,13.525,5.97425030164176,0.573594
"227",40,"true","20.0","1.0",0.005,"new_york",5,5,21.0125,6.03050001075755,0.3027
"228",80,"true","20.0","1.0",0.005,"new_york",5,5,29.2375,8.18380629869691,0.134047
"229",20,"false","50.0","1.0",0.005,"new_york",5,5,19.925,7.83610152942694,0.173585
"230",40,"false","50.0","1.0",0.005,"new_york",5,5,32.9375,9.57626780448892,0.121423
"231",80,"false","50.0","1.0",0.005,"new_york",5,5,39.43125,7.93497304153022,0.112033
"232",20,"true","50.0","1.0",0.005,"new_york",5,5,17.775,6.33058307356298,0.589502
"233",40,"true","50.0","1.0",0.005,"new_york",5,5,27.625,6.0113289669895,0.186187
"234",80,"true","50.0","1.0",0.005,"new_york",5,5,39.0625,6.73831389991862,0.156373
"235",20,"false","100.0","1.0",0.005,"new_york",5,5,20.975,8.11294470552289,0.177696
"236",40,"false","100.0","1.0",0.005,"new_york",5,5,33.2125,9.27046999477646,0.0487243
"237",80,"false","100.0","1.0",0.005,"new_york",5,5,39.43125,8.48944729701557,0.086848
"238",20,"true","100.0","1.0",0.005,"new_york",5,5,22.2,7.14035120877225,0.268975
"239",40,"true","100.0","1.0",0.005,"new_york",5,5,33.45,7.00614558436856,0.205483
"240",80,"true","100.0","1.0",0.005,"new_york",5,5,45.85625,8.10687019383083,0.115511
"241",20,"false","0.6","0.01",0.01,"new_york",5,5,5.61111111111111,3.50736187206101,0.186493
"242",40,"false","0.6","0.01",0.01,"new_york",5,5,10.493670886076,4.9455326065137,0.116029
"243",80,"false","0.6","0.01",0.01,"new_york",5,5,15.8,5.79611667873061,0.10964
"244",20,"true","0.6","0.01",0.01,"new_york",5,5,3.25806451612903,2.46262383019256,0.469969
"245",40,"true","0.6","0.01",0.01,"new_york",5,5,4.88571428571429,2.95641212803754,0.367815
"246",80,"true","0.6","0.01",0.01,"new_york",5,5,6.56862745098039,3.92992015769028,0.242482
"247",20,"false","20.0","0.01",0.01,"new_york",5,5,5.28571428571429,2.89595487220515,0.231113
"248",40,"false","20.0","0.01",0.01,"new_york",5,5,10.5454545454545,4.70874174316534,0.113571
"249",80,"false","20.0","0.01",0.01,"new_york",5,5,16.2138364779874,5.56931554992266,0.102296
"250",20,"true","20.0","0.01",0.01,"new_york",5,5,3.24242424242424,2.69293407631786,0.703094
"251",40,"true","20.0","0.01",0.01,"new_york",5,5,5.98717948717949,3.6306544426111,0.326939
"252",80,"true","20.0","0.01",0.01,"new_york",5,5,9.925,4.04619551099642,0.255988
"253",20,"false","50.0","0.01",0.01,"new_york",5,5,5.70588235294118,2.31633738795337,0.153349
"254",40,"false","50.0","0.01",0.01,"new_york",5,5,10.3846153846154,4.31015342852462,0.142923
"255",80,"false","50.0","0.01",0.01,"new_york",5,5,15.8481012658228,5.4365795906738,0.145802
"256",20,"true","50.0","0.01",0.01,"new_york",5,5,3.78947368421053,2.37279507590979,0.517019
"257",40,"true","50.0","0.01",0.01,"new_york",5,5,6.56962025316456,3.51802517557717,0.389562
"258",80,"true","50.0","0.01",0.01,"new_york",5,5,11.74375,4.21027027471676,0.220513
"259",20,"false","100.0","0.01",0.01,"new_york",5,5,4.55555555555556,2.4076597344362,0.235745
"260",40,"false","100.0","0.01",0.01,"new_york",5,5,10.5,5.12885901592107,0.0965811
"261",80,"false","100.0","0.01",0.01,"new_york",5,5,15.9375,5.4917748674694,0.115301
"262",20,"true","100.0","0.01",0.01,"new_york",5,5,5.3,2.86624922422748,0.413284
"263",40,"true","100.0","0.01",0.01,"new_york",5,5,9.5,3.68713123021961,0.313882
"264",80,"true","100.0","0.01",0.01,"new_york",5,5,14.2375,3.7642600983527,0.164411
"265",20,"false","0.6","1.0",0.01,"new_york",5,5,6.27777777777778,2.8041918735158,0.131509
"266",40,"false","0.6","1.0",0.01,"new_york",5,5,10.6538461538462,4.72854532167567,0.0747199
"267",80,"false","0.6","1.0",0.01,"new_york",5,5,15.2911392405063,4.64717405735379,0.0688468
"268",20,"true","0.6","1.0",0.01,"new_york",5,5,2.6,1.6583123951777,0.605835
"269",40,"true","0.6","1.0",0.01,"new_york",5,5,3.03333333333333,1.7515182248421,0.388149
"270",80,"true","0.6","1.0",0.01,"new_york",5,5,2.88888888888889,2.20721427863152,0.503154
"271",20,"false","20.0","1.0",0.01,"new_york",5,5,5.36111111111111,2.88000771603905,0.157964
"272",40,"false","20.0","1.0",0.01,"new_york",5,5,10.9230769230769,4.43940217915562,0.136082
"273",80,"false","20.0","1.0",0.01,"new_york",5,5,15.874213836478,4.86753926130172,0.0953331
"274",20,"true","20.0","1.0",0.01,"new_york",5,5,3,2,0.488065
"275",40,"true","20.0","1.0",0.01,"new_york",5,5,4.46052631578947,2.44098772070479,0.333949
"276",80,"true","20.0","1.0",0.01,"new_york",5,5,6.91666666666667,3.67723306451368,0.19302
"277",20,"false","50.0","1.0",0.01,"new_york",5,5,5.05405405405405,3.61283165294933,0.126251
"278",40,"false","50.0","1.0",0.01,"new_york",5,5,10.8333333333333,4.68048356550115,0.156654
"279",80,"false","50.0","1.0",0.01,"new_york",5,5,15.8625,5.20822704294058,0.114017
"280",20,"true","50.0","1.0",0.01,"new_york",5,5,4.13157894736842,2.60115413709957,0.555022
"281",40,"true","50.0","1.0",0.01,"new_york",5,5,6.65384615384615,3.33352480302571,0.283232
"282",80,"true","50.0","1.0",0.01,"new_york",5,5,11.23125,3.6570288572683,0.174389
"283",20,"false","100.0","1.0",0.01,"new_york",5,5,5.45714285714286,2.60477905964783,0.192439
"284",40,"false","100.0","1.0",0.01,"new_york",5,5,10.6025641025641,4.35544067458891,0.117602
"285",80,"false","100.0","1.0",0.01,"new_york",5,5,15.8481012658228,5.45996105442104,0.108095
