"","NTopics","Binary","Alpha","Beta","Cutoff","City","MinUsers","MinVenues","m","sd","nmi"
"86",40,"false","50.0","1.0",0.01,"new_york",2,2,7.21794871794872,3.09019158779582,0.164981
"87",80,"false","50.0","1.0",0.01,"new_york",2,2,12.2341772151899,4.18393610052012,0.0613502
"88",20,"true","50.0","1.0",0.01,"new_york",2,2,3.10810810810811,2.13155894676726,0.462487
"89",40,"true","50.0","1.0",0.01,"new_york",2,2,4.58441558441558,3.04073506240743,0.414668
"90",80,"true","50.0","1.0",0.01,"new_york",2,2,6.91666666666667,4.01924135568752,0.232379
"91",20,"false","100.0","1.0",0.01,"new_york",2,2,3.51428571428571,1.86880629675467,0.267742
"92",40,"false","100.0","1.0",0.01,"new_york",2,2,7.55128205128205,3.4777490701226,0.178142
"93",80,"false","100.0","1.0",0.01,"new_york",2,2,12.0375,4.24691897199805,0.11512
"94",20,"true","100.0","1.0",0.01,"new_york",2,2,4.18181818181818,2.86634071437941,0.359768
"95",40,"true","100.0","1.0",0.01,"new_york",2,2,6.56578947368421,3.62706686388433,0.201445
"96",80,"true","100.0","1.0",0.01,"new_york",2,2,10.6875,4.91588044028175,0.157566
"97",20,"false","0.6","0.01",0.005,"san_francisco",2,2,23.875,6.04762085027806,0.153395
"98",40,"false","0.6","0.01",0.005,"san_francisco",2,2,31.675,6.12480947779117,0.0717584
"99",80,"false","0.6","0.01",0.005,"san_francisco",2,2,38.65,7.141164219866,0.0500667
"100",20,"true","0.6","0.01",0.005,"san_francisco",2,2,11.725,6.71770527059383,0.299831
"101",40,"true","0.6","0.01",0.005,"san_francisco",2,2,17.2151898734177,8.11720377216628,0.176368
"102",80,"true","0.6","0.01",0.005,"san_francisco",2,2,26.46875,10.5609473292203,0.0809112
"103",20,"false","20.0","0.01",0.005,"san_francisco",2,2,24.175,6.54721510575494,0.147972
"104",40,"false","20.0","0.01",0.005,"san_francisco",2,2,31.9125,6.18121644248612,0.0923902
"105",80,"false","20.0","0.01",0.005,"san_francisco",2,2,38.7125,7.26704242868977,0.057699
"106",20,"true","20.0","0.01",0.005,"san_francisco",2,2,16.35,7.7013152389872,0.228126
"107",40,"true","20.0","0.01",0.005,"san_francisco",2,2,25.9625,9.42316530173367,0.205338
"108",80,"true","20.0","0.01",0.005,"san_francisco",2,2,33.38125,9.65236756891979,0.146362
"109",20,"false","50.0","0.01",0.005,"san_francisco",2,2,24.2,6.50916513611621,0.168623
"110",40,"false","50.0","0.01",0.005,"san_francisco",2,2,32.9875,5.82768110731941,0.0808969
"111",80,"false","50.0","0.01",0.005,"san_francisco",2,2,38.875,6.97592445576775,0.0555893
"112",20,"true","50.0","0.01",0.005,"san_francisco",2,2,20.7,8.42827962492331,0.23577
"113",40,"true","50.0","0.01",0.005,"san_francisco",2,2,30.9125,9.45501507807271,0.192495
"114",80,"true","50.0","0.01",0.005,"san_francisco",2,2,39.575,9.30716231943182,0.0755357
"115",20,"false","100.0","0.01",0.005,"san_francisco",2,2,24.15,6.56154297050977,0.147993
"116",40,"false","100.0","0.01",0.005,"san_francisco",2,2,33,5.20710323026468,0.0931109
"117",80,"false","100.0","0.01",0.005,"san_francisco",2,2,38.88125,7.17996152387161,0.0581317
"118",20,"true","100.0","0.01",0.005,"san_francisco",2,2,10.85,8.68110237593927,0.0130624
"119",40,"true","100.0","0.01",0.005,"san_francisco",2,2,21.9,10.464648143129,0.0380365
"120",80,"true","100.0","0.01",0.005,"san_francisco",2,2,33.825,9.10148926924814,0.0227331
"121",20,"false","0.6","1.0",0.005,"san_francisco",2,2,22.625,6.43981007842264,0.0989018
"122",40,"false","0.6","1.0",0.005,"san_francisco",2,2,30.3,5.3210829772362,0.0854033
"123",80,"false","0.6","1.0",0.005,"san_francisco",2,2,36.61875,6.55107833554832,0.0362585
"124",20,"true","0.6","1.0",0.005,"san_francisco",2,2,5.82608695652174,4.85847127016348,0.458989
"125",40,"true","0.6","1.0",0.005,"san_francisco",2,2,7.5,4.47542308220194,0.44216
"126",80,"true","0.6","1.0",0.005,"san_francisco",2,2,8,5.93295878967653,0.19213
"127",20,"false","20.0","1.0",0.005,"san_francisco",2,2,23.525,6.44100446060538,0.167002
"128",40,"false","20.0","1.0",0.005,"san_francisco",2,2,32.525,6.30445894043617,0.0884674
"129",80,"false","20.0","1.0",0.005,"san_francisco",2,2,38.51875,7.49504815563889,0.0760526
"130",20,"true","20.0","1.0",0.005,"san_francisco",2,2,15.7179487179487,7.62250379485403,0.244513
"131",40,"true","20.0","1.0",0.005,"san_francisco",2,2,21.55,8.96956880552025,0.193466
"132",80,"true","20.0","1.0",0.005,"san_francisco",2,2,30.45,9.83435129577976,0.0958076
"133",20,"false","50.0","1.0",0.005,"san_francisco",2,2,24.55,5.85705798205278,0.115986
"134",40,"false","50.0","1.0",0.005,"san_francisco",2,2,32.3875,4.84831629393916,0.0978027
"135",80,"false","50.0","1.0",0.005,"san_francisco",2,2,38.4875,7.52938687189513,0.0518877
"136",20,"true","50.0","1.0",0.005,"san_francisco",2,2,20.2,9.60555394897487,0.254435
"137",40,"true","50.0","1.0",0.005,"san_francisco",2,2,27.9875,9.71817265471423,0.174025
"138",80,"true","50.0","1.0",0.005,"san_francisco",2,2,38.3625,9.63385507063567,0.0575497
"139",20,"false","100.0","1.0",0.005,"san_francisco",2,2,25.3,6.99523647443983,0.188386
"140",40,"false","100.0","1.0",0.005,"san_francisco",2,2,31.9125,5.43824652957695,0.0776588
"141",80,"false","100.0","1.0",0.005,"san_francisco",2,2,38.58125,6.89405164712359,0.0619682
"142",20,"true","100.0","1.0",0.005,"san_francisco",2,2,11.75,8.79029184778473,0.0177275
"143",40,"true","100.0","1.0",0.005,"san_francisco",2,2,19.1375,10.0853870349913,0.0218039
"144",80,"true","100.0","1.0",0.005,"san_francisco",2,2,30.4625,9.86123054818861,0.0194862
"145",20,"false","0.6","0.01",0.01,"san_francisco",2,2,6.725,3.5372559261636,0.220827
"146",40,"false","0.6","0.01",0.01,"san_francisco",2,2,11.075,4.02138272082399,0.109263
"147",80,"false","0.6","0.01",0.01,"san_francisco",2,2,14.76875,3.59283331896452,0.0506573
"148",20,"true","0.6","0.01",0.01,"san_francisco",2,2,3.13793103448276,2.3410031111689,0.574697
"149",40,"true","0.6","0.01",0.01,"san_francisco",2,2,4.33870967741935,3.31881644115319,0.251604
"150",80,"true","0.6","0.01",0.01,"san_francisco",2,2,6.36734693877551,4.3558834919276,0.124425
"151",20,"false","20.0","0.01",0.01,"san_francisco",2,2,6.675,3.75798295597996,0.15514
"152",40,"false","20.0","0.01",0.01,"san_francisco",2,2,11.2875,4.09134235654767,0.0925554
"153",80,"false","20.0","0.01",0.01,"san_francisco",2,2,15.4,3.52921321429433,0.0726511
"154",20,"true","20.0","0.01",0.01,"san_francisco",2,2,3.625,2.68508424809257,0.461641
"155",40,"true","20.0","0.01",0.01,"san_francisco",2,2,6.26666666666667,4.02805476939245,0.320566
"156",80,"true","20.0","0.01",0.01,"san_francisco",2,2,9.26751592356688,4.81235344845802,0.189904
"157",20,"false","50.0","0.01",0.01,"san_francisco",2,2,6.8,3.92362992583039,0.166606
"158",40,"false","50.0","0.01",0.01,"san_francisco",2,2,11.3625,3.37992491115754,0.116383
"159",80,"false","50.0","0.01",0.01,"san_francisco",2,2,15.38125,3.2522307293581,0.050806
"160",20,"true","50.0","0.01",0.01,"san_francisco",2,2,5.35135135135135,3.4336263322892,0.388585
"161",40,"true","50.0","0.01",0.01,"san_francisco",2,2,8.7875,4.68148453680608,0.187067
"162",80,"true","50.0","0.01",0.01,"san_francisco",2,2,12.13125,5.52310398896816,0.132204
"163",20,"false","100.0","0.01",0.01,"san_francisco",2,2,6.6,3.5647850296606,0.126683
"164",40,"false","100.0","0.01",0.01,"san_francisco",2,2,11.4125,4.30393917302084,0.125346
"165",80,"false","100.0","0.01",0.01,"san_francisco",2,2,15.6625,3.46389735784136,0.0777031
"166",20,"true","100.0","0.01",0.01,"san_francisco",2,2,3.75,2.57262921009452,0.0643049
"167",40,"true","100.0","0.01",0.01,"san_francisco",2,2,5.19718309859155,4.5563761236625,0.0849966
"168",80,"true","100.0","0.01",0.01,"san_francisco",2,2,10.21875,5.63085823524343,0.036752
"169",20,"false","0.6","1.0",0.01,"san_francisco",2,2,6.825,3.57976865031018,0.133772
"170",40,"false","0.6","1.0",0.01,"san_francisco",2,2,10.3875,4.12308643762799,0.0849109
"171",80,"false","0.6","1.0",0.01,"san_francisco",2,2,14.0125,3.6168499794137,0.0380341
"172",20,"true","0.6","1.0",0.01,"san_francisco",2,2,1.75,0.965307299163423,0.751872
"173",40,"true","0.6","1.0",0.01,"san_francisco",2,2,2,0.852802865422442,0.694149
"174",80,"true","0.6","1.0",0.01,"san_francisco",2,2,2.55555555555556,1.87823794493077,0.290018
"175",20,"false","20.0","1.0",0.01,"san_francisco",2,2,6.775,4.02229364341369,0.165932
"176",40,"false","20.0","1.0",0.01,"san_francisco",2,2,10.725,3.73140961588499,0.0931581
"177",80,"false","20.0","1.0",0.01,"san_francisco",2,2,15.03125,3.61586628537487,0.0668957
"178",20,"true","20.0","1.0",0.01,"san_francisco",2,2,3.87096774193548,2.5264195413519,0.388668
"179",40,"true","20.0","1.0",0.01,"san_francisco",2,2,5.48529411764706,3.7156090561942,0.254267
"180",80,"true","20.0","1.0",0.01,"san_francisco",2,2,7.36363636363636,4.90273790631474,0.138006
"181",20,"false","50.0","1.0",0.01,"san_francisco",2,2,6.725,3.78246629622146,0.163247
"182",40,"false","50.0","1.0",0.01,"san_francisco",2,2,11,3.89416961135815,0.0883812
"183",80,"false","50.0","1.0",0.01,"san_francisco",2,2,15.35625,4.02249472796149,0.0703324
"184",20,"true","50.0","1.0",0.01,"san_francisco",2,2,4.74285714285714,2.87323201027588,0.334643
"185",40,"true","50.0","1.0",0.01,"san_francisco",2,2,7.49333333333333,4.72593000523859,0.203784
"186",80,"true","50.0","1.0",0.01,"san_francisco",2,2,11.16875,5.70139768255041,0.118666
"187",20,"false","100.0","1.0",0.01,"san_francisco",2,2,7.3,3.81091549671164,0.168203
"188",40,"false","100.0","1.0",0.01,"san_francisco",2,2,11.1875,3.81898571596362,0.0619988
"189",80,"false","100.0","1.0",0.01,"san_francisco",2,2,15.08125,3.41835937514037,0.0686565
"190",20,"true","100.0","1.0",0.01,"san_francisco",2,2,4.22727272727273,2.89386573193348,0.0201308
"191",40,"true","100.0","1.0",0.01,"san_francisco",2,2,4.08695652173913,4.12574104015688,0.0623597
"192",80,"true","100.0","1.0",0.01,"san_francisco",2,2,7.68125,5.10194422800371,0.0209593
"193",20,"false","0.6","0.01",0.005,"new_york",2,5,19.5,7.49700795018441,0.177376
"194",40,"false","0.6","0.01",0.005,"new_york",2,5,30.5,9.23806106019541,0.117166
"195",80,"false","0.6","0.01",0.005,"new_york",2,5,38.75,8.65407890887333,0.0679136
"196",20,"true","0.6","0.01",0.005,"new_york",2,5,13.35,5.71794296883694,0.473176
"197",40,"true","0.6","0.01",0.005,"new_york",2,5,21.0625,7.33526897162442,0.295897
"198",80,"true","0.6","0.01",0.005,"new_york",2,5,29.43125,8.25202233646452,0.200217
"199",20,"false","20.0","0.01",0.005,"new_york",2,5,19.475,8.7529848388846,0.182591
"200",40,"false","20.0","0.01",0.005,"new_york",2,5,31.6625,9.67175680767643,0.0987678
"201",80,"false","20.0","0.01",0.005,"new_york",2,5,39.18125,8.09135875350904,0.076603
"202",20,"true","20.0","0.01",0.005,"new_york",2,5,15.525,6.86868591171893,0.452006
"203",40,"true","20.0","0.01",0.005,"new_york",2,5,25.7375,6.16594105663718,0.240005
"204",80,"true","20.0","0.01",0.005,"new_york",2,5,39.01875,7.14756577730352,0.179017
"205",20,"false","50.0","0.01",0.005,"new_york",2,5,20.05,8.37869704086286,0.222722
"206",40,"false","50.0","0.01",0.005,"new_york",2,5,31.15,9.09736364648878,0.126264
"207",80,"false","50.0","0.01",0.005,"new_york",2,5,39.35625,8.73318465114207,0.059239
"208",20,"true","50.0","0.01",0.005,"new_york",2,5,18.175,7.729024551185,0.45561
"209",40,"true","50.0","0.01",0.005,"new_york",2,5,29.6125,7.47230117233818,0.237577
"210",80,"true","50.0","0.01",0.005,"new_york",2,5,41.4125,7.37528381289525,0.201946
"211",20,"false","100.0","0.01",0.005,"new_york",2,5,19.4,7.24232573496125,0.144336
"212",40,"false","100.0","0.01",0.005,"new_york",2,5,31.5875,9.33578083490976,0.125081
"213",80,"false","100.0","0.01",0.005,"new_york",2,5,39.6625,8.58174712094214,0.109687
"214",20,"true","100.0","0.01",0.005,"new_york",2,5,22.325,6.88136651604935,0.324216
"215",40,"true","100.0","0.01",0.005,"new_york",2,5,34.775,7.71645455413793,0.248659
"216",80,"true","100.0","0.01",0.005,"new_york",2,5,44.81875,7.67571673255928,0.166739
"217",20,"false","0.6","1.0",0.005,"new_york",2,5,20.025,7.45064960169108,0.176851
"218",40,"false","0.6","1.0",0.005,"new_york",2,5,31.025,8.47927480777824,0.0449543
"219",80,"false","0.6","1.0",0.005,"new_york",2,5,38.15,7.75343299902954,0.0810181
"220",20,"true","0.6","1.0",0.005,"new_york",2,5,9.60606060606061,5.32059321140154,0.491684
"221",40,"true","0.6","1.0",0.005,"new_york",2,5,9.40845070422535,7.21818628740476,0.248841
"222",80,"true","0.6","1.0",0.005,"new_york",2,5,7.57831325301205,6.61321751499797,0.204712
"223",20,"false","20.0","1.0",0.005,"new_york",2,5,19.625,7.62817819430712,0.223451
"224",40,"false","20.0","1.0",0.005,"new_york",2,5,31.15,8.62451613025407,0.0922576
"225",80,"false","20.0","1.0",0.005,"new_york",2,5,39.31875,7.80934118530031,0.0957798
"226",20,"true","20.0","1.0",0.005,"new_york",2,5,15.075,5.69474566641287,0.496436
"227",40,"true","20.0","1.0",0.005,"new_york",2,5,23.3625,6.54728419879165,0.353759
"228",80,"true","20.0","1.0",0.005,"new_york",2,5,31.9375,7.23173257074975,0.119485
"229",20,"false","50.0","1.0",0.005,"new_york",2,5,20.275,8.40325791522214,0.161613
"230",40,"false","50.0","1.0",0.005,"new_york",2,5,31.5125,9.33347554894664,0.108374
"231",80,"false","50.0","1.0",0.005,"new_york",2,5,38.9875,8.57082039621359,0.0795494
"232",20,"true","50.0","1.0",0.005,"new_york",2,5,18.475,6.1934104767352,0.388653
"233",40,"true","50.0","1.0",0.005,"new_york",2,5,29.725,5.7588127292553,0.267397
"234",80,"true","50.0","1.0",0.005,"new_york",2,5,41.49375,7.01839171940723,0.141844
"235",20,"false","100.0","1.0",0.005,"new_york",2,5,20.4,7.37215829650435,0.19631
"236",40,"false","100.0","1.0",0.005,"new_york",2,5,31.625,9.161525217113,0.118023
"237",80,"false","100.0","1.0",0.005,"new_york",2,5,39.7375,8.83637956255756,0.086403
"238",20,"true","100.0","1.0",0.005,"new_york",2,5,21.15,5.8113505204724,0.27143
"239",40,"true","100.0","1.0",0.005,"new_york",2,5,32.7375,6.6059883649974,0.175746
"240",80,"true","100.0","1.0",0.005,"new_york",2,5,43.4375,8.03505487960344,0.0999217
"241",20,"false","0.6","0.01",0.01,"new_york",2,5,4.94444444444444,2.90757085106593,0.236915
"242",40,"false","0.6","0.01",0.01,"new_york",2,5,9.70886075949367,4.0451043494961,0.15451
"243",80,"false","0.6","0.01",0.01,"new_york",2,5,14.91875,5.40436799230275,0.0759504
"244",20,"true","0.6","0.01",0.01,"new_york",2,5,3.39393939393939,2.54876678439047,0.466521
"245",40,"true","0.6","0.01",0.01,"new_york",2,5,4.82894736842105,2.99505440304396,0.378111
"246",80,"true","0.6","0.01",0.01,"new_york",2,5,7.58666666666667,4.0353915283987,0.246221
"247",20,"false","20.0","0.01",0.01,"new_york",2,5,5.22222222222222,2.86965514215918,0.16738
"248",40,"false","20.0","0.01",0.01,"new_york",2,5,9.65822784810127,4.14755434872465,0.150317
"249",80,"false","20.0","0.01",0.01,"new_york",2,5,15.29375,5.54750425498886,0.0927632
"250",20,"true","20.0","0.01",0.01,"new_york",2,5,3.86111111111111,2.5983816697297,0.508099
"251",40,"true","20.0","0.01",0.01,"new_york",2,5,6.47368421052632,3.41164157636966,0.283054
"252",80,"true","20.0","0.01",0.01,"new_york",2,5,10.83125,3.84318702094855,0.200633
"253",20,"false","50.0","0.01",0.01,"new_york",2,5,5.37142857142857,2.71256026537242,0.225116
"254",40,"false","50.0","0.01",0.01,"new_york",2,5,10.2051282051282,4.72451186060659,0.135363
"255",80,"false","50.0","0.01",0.01,"new_york",2,5,15.6603773584906,5.40256641859517,0.11092
"256",20,"true","50.0","0.01",0.01,"new_york",2,5,4.48717948717949,2.87339698900278,0.440677
"257",40,"true","50.0","0.01",0.01,"new_york",2,5,7.625,3.75305782502411,0.37047
"258",80,"true","50.0","0.01",0.01,"new_york",2,5,12.7875,4.07228321289639,0.228724
"259",20,"false","100.0","0.01",0.01,"new_york",2,5,5,3.16227766016838,0.254387
"260",40,"false","100.0","0.01",0.01,"new_york",2,5,10.2179487179487,4.26598578275112,0.115342
"261",80,"false","100.0","0.01",0.01,"new_york",2,5,15.4528301886792,5.45139410018562,0.126357
"262",20,"true","100.0","0.01",0.01,"new_york",2,5,6.15,2.73205098124149,0.313075
"263",40,"true","100.0","0.01",0.01,"new_york",2,5,10.3125,4.05841445001632,0.310298
"264",80,"true","100.0","0.01",0.01,"new_york",2,5,16.15625,4.20324354389657,0.190285
"265",20,"false","0.6","1.0",0.01,"new_york",2,5,5.22222222222222,2.77860305200921,0.135541
"266",40,"false","0.6","1.0",0.01,"new_york",2,5,9.85714285714286,4.03509044349913,0.0782695
"267",80,"false","0.6","1.0",0.01,"new_york",2,5,14.5414012738854,4.56644737335142,0.0792596
"268",20,"true","0.6","1.0",0.01,"new_york",2,5,2.78260869565217,2.61040787024018,0.686303
"269",40,"true","0.6","1.0",0.01,"new_york",2,5,3.15384615384615,2.44452623263165,0.477783
"270",80,"true","0.6","1.0",0.01,"new_york",2,5,2.69230769230769,2.09201295852188,0.440618
"271",20,"false","20.0","1.0",0.01,"new_york",2,5,5.24324324324324,2.74272173625443,0.217504
"272",40,"false","20.0","1.0",0.01,"new_york",2,5,10.025641025641,4.41947978067572,0.118625
"273",80,"false","20.0","1.0",0.01,"new_york",2,5,15.075,5.10462855694736,0.0952205
"274",20,"true","20.0","1.0",0.01,"new_york",2,5,3.97058823529412,1.94601837665569,0.6224
"275",40,"true","20.0","1.0",0.01,"new_york",2,5,5.51898734177215,3.10029262263928,0.391562
"276",80,"true","20.0","1.0",0.01,"new_york",2,5,8.35897435897436,3.68072348769731,0.172636
"277",20,"false","50.0","1.0",0.01,"new_york",2,5,5.6,3.19190151698289,0.188163
"278",40,"false","50.0","1.0",0.01,"new_york",2,5,9.8961038961039,4.50609066061649,0.153742
"279",80,"false","50.0","1.0",0.01,"new_york",2,5,15.1375,5.35352408473018,0.106365
"280",20,"true","50.0","1.0",0.01,"new_york",2,5,4.825,2.51036313646514,0.526133
"281",40,"true","50.0","1.0",0.01,"new_york",2,5,7.9125,3.60096242409537,0.34289
"282",80,"true","50.0","1.0",0.01,"new_york",2,5,13.05,4.03101185855035,0.208028
"283",20,"false","100.0","1.0",0.01,"new_york",2,5,5,2.72845092395748,0.157868
"284",40,"false","100.0","1.0",0.01,"new_york",2,5,10.225,4.83912064404215,0.165427
"285",80,"false","100.0","1.0",0.01,"new_york",2,5,15.1572327044025,5.3124341737634,0.100516
"286",20,"true","100.0","1.0",0.01,"new_york",2,5,6.16216216216216,3.11371084000991,0.394154
